poem_meta_info,x_data,allu_name,label
唐李毅《浙东罢府西归别张广文皮先辈陆秀才》,兰亭旧址虽曾见，柯笛遗音更不传。,兰亭,器用部
宋陆游《水乡泛舟》,悲歌易水轻燕侠，对泣新亭笑楚国。,对泣新亭,器用部
唐韦应物《自尚书郎出为滁洲刺史》,云台焕中天，龙阙郁上征。,云台,器用部
唐周贺《早春越中留故人》,清夜芦中客，严家旧钓台。,钓台,器用部
唐李白《白头吟》,古来得意不相负，只今惟有青陵台。,青陵台,器用部
唐徐贤妃《长门怨》,旧爱柏梁台，新宠昭阳殿。,柏梁台,器用部
清黄遵宪《和议成志感》,失民更为丛驱爵，毕世难偿债筑台。,债筑台,器用部
南朝梁虞羲《咏霍将军北伐诗》,未穷激楚乐，已见高台倾。,高台倾,器用部
唐杜牧《出宫人二首》之二,平阳拊背穿驰道，铜雀分香下璧门。,铜雀分香,器用部
唐李白《长于行》,常存抱柱信，岂上望夫台？,望夫台,器用部
唐刘禹锡《和杨师皋给事伤小姬英英》,驾台夜直衣衾冷，云雨无因人禁城。,鸾台,器用部
唐李白《南奔书怀》,侍笔黄金台，传觞青玉案。,黄金台,器用部
唐张九龄《候使登石头驿楼作》,自守陈蕃榻，尝登王粲楼。,王粲楼,器用部
唐杜献凤凰台》,自天衔瑞图、飞下十二楼。,十二楼,器用部
清毛奇龄《仲秋既望得萧行人嗣奇讣……》,太君先赴白玉楼，痛杀王戎死亲孝。,白玉楼,器用部
金元好问《论诗三十首》之十八,江山万古潮阳笔，合在元龙百尺楼。,百尺楼,器用部
唐李白《陪宋中丞武昌夜饮怀古》,清景南楼夜，风流在武昌。,南楼,器用部
唐李商隐《无题二首》之二,岂知一夜秦楼客，偷看吴王苑内花。,秦楼,器用部
唐卢纶《送申居正字往湖南迎亲……》,坦腹定逢潘令罪，上楼应伴庚公闲。,庾公楼,器用部
南朝宋谢灵运《游赤石进帆海》,仲连轻齐组，子牟眷魏阙。,眷魏阙,器用部
清赵翼《美人风筝》,挽住尚烦红线手，倦飞或堕绿珠楼。,绿珠楼,器用部
唐上官仪《酬薛舍人万年宫晚景寓直怀友》,东望安仁省，西临子云阁。,子云阁,器用部
唐刘长卿《送李七之笮水谒张相公》,东阁邀才子，南昌老腐儒。,东阁,器用部
唐李贺《南园》之五,请君暂上凌云阁，若个书生万户侯。,凌烟阁,器用部
唐杜甫《戏题寄上汉中王三首》之三,空余枚叟在，应念早升堂。,升堂,器用部
唐李白《赠从孙义兴宰铭》,退食无外事，琴堂向山开。,琴堂,器用部
唐杜甫《泰州见敕目……凡三十韵》,独惭投汉阁，俱议哭秦庭。,哭秦庭,器用部
唐刘禹锡《酬郑州权舍人见寄》,鲤庭传事业，鸡树遂翱翔。,鲤庭,器用部
清吴嘉纪《举世无知者五韵五首和赠吴苍二》之二,米舂廊庑下，车挽田园际。,米舂廊庑,器用部
清查慎行《鼠滩》,太仓溷厕从渠偷，切莫饮水污清流。,太仓溷厕,器用部
唐戴叔伦《赠康老人洽》,一篇飞入九重门，乐府喧喧闻至尊。,九重门,器用部
唐唐彦谦《萤》,寒烟陈后长门闭，夜雨隋家旧苑空。,长门闭,器用部
唐杜牧《川守大夫刘公早岁……》,昔为扬子宅，今是李膺门。,李膺门,器用部
唐郑谷《次韵和工驾校书结绶见寄之什》,醉披仙鹤氅，吟扣野僧门。,吟扣僧门,器用部
唐盂浩然《田园作》,望断金马门，劳歌采樵路。,金马门,器用部
唐张说《岳州别姚司马绍之制许归侍》,天从扇枕愿，人遂倚门情。,倚门,器用部
唐罗邺《自遣》,焚鱼酌醴醉尧代，吟向席门聊自娱。,席门,器用部
唐白居易《雪中酒熟欲携访吴监先寄此诗》,陈榻无辞解，袁门莫懒开。,袁门,器用部
唐刘禹锡《有感》,昨宵凤弛客，今日雀罗门。,雀罗门,器用部
唐孟浩然《襄阳公宅饮》,座非陈子惊，门还魏公扫。,魏公扫,器用部
唐陈子昂《群公集毕氏林亭》,默语谁能识，琴樽寄北窗。,北窗,器用部
宋杨亿《萤》,武子窗尘积，隋家苑树深。,武子窗,器用部
唐郑谷《送太学颜明经及第东归》,闲来思学馆，犹梦雪窗明。,雪窗,器用部
明胡居仁《叹古人读书》,刺股悬梁辛苦志，其如一敬得功多。,悬梁,器用部
宋黄庭坚《寄陈适用》,歌梁韵金石，舞地委兰麝。,歌梁,器用部
唐钱起《寻司助李郎中不遇》,重花不隔陈善榻，修竹能深夫子墙。,夫子墙,器用部
唐罗隐《桃花》,数枝艳拂文君酒，半里红欹宋玉墙。,宋玉墙,器用部
唐温庭筠《病中书怀呈友人》,逸足皆先路，穷郊独向隅。,向隅,器用部
唐上官婉儿《游长安公主流杯池二十五首》之八,玉环腾远创，金埒荷殊荣。,金埒,器用部
清毛奇龄《徐允哲读予文稿辱贻二绝微及予旧事感生于心依韵奉和》之一,素衣何幸变为苍，长就安丘壁里藏。,安丘壁,器用部
清丘逢甲《村居书感次崧甫韵》,天阊辽阻愁呵壁，时局艰危痛厝薪。,呵壁,器用部
唐李商隐《五言述德抒情诗一首四十韵献上杜七兄仆射相公》,经出宣尼壁，书留晏子楹。,宣尼壁,器用部
宋苏轼《陈伯比和回字复次韵》,诗书好在家四壁，蒲柳蓊然城一隅。,家四壁,器用部
唐杨衡《送陈房谒抚州周使君》,凿壁年虽异，穿杨志幸同。,凿壁,器用部
唐杜甫《秋日荆南述怀三十韵》,贤非梦傅野，隐类凿颜坯。,颜坯,器用部
唐沈佳期《酬苏员外味道夏晚寓直省中见赠》,明朝题汉柱，三署有光辉。,汉柱,器用部
请钱谦益《嫁女词》,不见漆室少，倚柱起长叹。,倚柱,器用部
宋苏轼《梦中作寄朱行中》,相如起睨柱，头壁与俱还。,睨柱,器用部
唐杜甫《秋日荆南述怀三十韵》,扬镳随日驭，折槛出云台。,折槛,器用部
唐张嘉贞《奉和圣制送张悦巡边》,阃外传三略，云中冀一平。,阃外,器用部
清赵翼《六哀诗·故公相赠郡王博文忠公》,公竟染危疾，还朝遽奠楹。,奠楹,器用部
清赵翼《戏咏火判官》之二,人以焦头惊上客，世无灶养作中郎。,灶养,器用部
宋黄庭坚《次韵子由绩溪病起被召寄王定国》,必开曲突谋，满慰倾耳听。,曲突,器用部
唐钱起《穷秋对雨》,翟门悲瞑雀，墨灶上寒苔。,墨灶,器用部
唐权德舆《戏和三韵》,墨翟突不黔，范丹甑生尘。,墨翟突,器用部
唐白居易《晚春沽酒》,醉卧黄公肆，人知我是谁。,黄公肆,器用部
宋王禹剧射弩》,不如执戈士，意气登韩坛。,韩坛,器用部
清钱谦益《送林自名宪使归问》,雁塔嗟前梦，骊歌怆暮云。,雁塔,器用部
明袁宏道《江崩及城》,焉知深谷底，不有万山碑？,万山碑,器用部
清宋琬《罗以献胡去骄将归武陵汉阳小集南园即席分韵》,陈榻虽悬多倦色，郭碑初就倍沾襟。,郭碑,器用部
清舒位《梅花岭吊史阁部》,吹萧来唱招魂曲，拂藓先看堕泪碑。,堕泪碑,器用部
唐许浑《经故了补间郊居》,鵩上承尘才一日，鹤归华表已千年。,鹤归华表,器用部
清曾国藩《反长歌行》,上蔡黄狗空叹嗟，洛阳铜驼百迁徙。,洛阳铜驼,器用部
唐李白《怨情》,请看陈后黄金屋，寂寂珠帘生网丝。,黄金屋,器用部
宋黄庭坚《奉和王世弼寄上七兄先生用其韵》,传示同好人，我家东床坦。,东床,器用部
明何景明《东昌公哀祠》之四,萧条风雨候，愁绝对床年。,对床,器用部
宋陆游《连夕熟睡戏书》,蝶入三更枕，龟支八尺床。,龟支床,器用部
清叶燮《叠韵答学山侄》,漂泊未归元亮宅，支离合老管宁床。,管宁床,器用部
清黄遵宪《纪事》,毋许溷乃公，鼾睡卧榻侧。,卧榻侧,器用部
唐孟浩然《荆门上张丞相》,坐登徐孺榻，濒接李膺杯。,徐孺榻,器用部
清顾炎武《酬归柞明戴笠王仍潘柽章四子韭溪草堂联句见怀二十韵》,卧冷王章被，穷余范叔绨。,王章被,器用部
唐李峤《布》,孙被登三相，刘衣阐四方。,孙被,器用部
唐杜牧《冬至日遇京使发寄舍弟》,旅馆夜忧姜被冷，暮江寒觉晏裘轻。,姜被,器用部
唐李商隐《念远》,床空鄂君被，杵冷女媭砧。,鄂君被,器用部
元赵孟頫《胡穆仲先生挽诗》,泪落黔娄被，神伤郭泰巾。,黔娄被,器用部
宋苏拭《轼始于文登海上得白石数升可作枕以遗子明》,愿子聚为江夏枕，不劳挥扇自宁亲。,江夏枕,器用部
宋苏拭《伯父送先人下第归日》之七,一杯归诵此，万事邯郸枕。,邯郸枕,器用部
宋苏拭《伯父送先人下第归日》之七,一杯归诵此，万事邯郸枕。,邯郸枕,器用部
唐岑参《西蜀旅舍春叹寄朝中故人呈狄评事》,早须归天阶，不得安孔席。,孔席,器用部
唐张籍《赠殷山人》,讲序居重席，群儒愿执鞭。,重席,器用部
唐杜甫《敝庐遣兴奉寄严公》,还思长者辙，恐避席为门。,席为门,器用部
清黄遵宪《感怀》,戴凭席互争，五鹿角娄折。,戴凭席,器用部
宋胡宿《赵宗道归辇下》,半毡未暖还伤别，一臂初交又解携。,半毡,器用部
清尤侗《赠项生》,啮同苏武毡，吞比豫让炭。,苏武毡,器用部
宋苏轼《迁居临皋亭》,剑米有危炊，针毡无稳坐。,针毡,器用部
唐卢纶《寄郑七纲》,他日吴公如记问，愿将黄绶比青毡。,青毡,器用部
宋苏拭《往在东武与人往返作灿字韵诗今复和答之》,不见梁伯鸾，空对孟光案。,孟光案,器用部
明李东阳《和杨学士先生东阁跌坐韵四首》之二,仙人露下秋茎白，太乙灯来夜影孤。,太乙灯,器用部
《维摩经·菩萨品》,无尽灯者，譬如一灯燃百千灯，冥者皆明，明终不尽。,传灯,器用部
清陈豪《读＜三国志＞》之四,一炷脐灯耀路衢，市儿沽酒亦欢呼。,脐灯,器用部
宋刘筠《夜宴》,吟烛惟忧尽，杯筹岂易防？,吟烛,器用部
唐徐夤《自咏十韵》,只合沧州钓与耕，忽依萤烛愧功成。,萤烛,器用部
唐杜牧《寄崔钧》,自惭扫门士，谁为乞火人？,乞火,器用部
宋刘筠《与客启明》,垂天借喻齐谐志。握火寻盟《越绝书》。,握火,器用部
唐韩偓《代小玉家为蕃骑所虏后寄故事贤裴公相国》,折钗伴妾埋青家，半镜随郎葬杜邮。,半镜,器用部
唐刘长卿《避地江东留别淮南使院诸公》,何辞向物开秦镜，却使他人得楚弓。,秦镜,器用部
唐沈栓期《章怀太子靖妃挽词》,形将鸾镜隐，魂伴凤笙游。,鸾镜,器用部
清黄遵宪《番客篇》,山鸡爱舞镜，海燕贪栖梁。,舞镜,器用部
唐李白《送族弟凝之滁求婚崔氏》,玉台挂宝镜，持此意何如？,玉台,器用部
清宋琉《赠宣城梅生》,青箱弓冶在，好自惜居诸。,青箱,器用部
清张问陶《谢伊墨卿留赠残书一车》,一鸱今免从人借，三筐还应向我求。,三箧,器用部
唐杜甫《送从弟亚赴河西判官》,兵法五十家，尔腹为箧笥。,腹笥,器用部
唐李娇《倡妇行》,团扇辞恩宠，回文赠苦辛。,团扇,器用部
唐罗隐《投宣武郑尚书二十韵》,座监高楼月，袁郎满扇风。,袁郎扇,器用部
宋钱惟演《休沐端居有怀希圣少卿学士》,更赋新诗答灵运，不将团扇隔元规。,扇隔元规,器用部
唐岑参《送李宾客荆南迎亲》,手把黄香扇，身披莱子衣。,黄香扇,器用部
唐王维《过卢员外宅看饭僧共题》,上人飞锡杖，檀越施金钱。,飞锡杖,器用部
唐骆宾王《出石门》,暂策为龙杖，何处得神仙？,龙杖,器用部
清赵翼《江楼野望》,枉费狂奔夸父杖，大江自昔只东流。,夸父杖,器用部
宋陆游《村居》,青藜杖出氛埃外，白版扉开水竹边。,青藜杖,器用部
清赵翼《野步》,只惭卖酒人家笑，此老无钱挂杖头。,钱挂杖头,器用部
清袁枚《赠沈南苹画师》,蝇点屏风墨未干，方诸拾泪写牛栏。,蝇点屏风,器用部
唐李商隐《朱槿花》之二,不卷锦步障，未登油壁车。,锦步障,器用部
唐元稹《酬翰林白学士代书一百韵》,心轻马融帐，谋夺子房帷。,马融帐,器用部
唐张谓《寄崔澧州》,共襆台郎被，俱褰郡守帷。,郡守帷,器用部
唐李商隐《咏怀寄秘阁旧僚二十六韵》,奋迹登弘阁，摧心对董帷。,董帷,器用部
唐李商隐《无题）,贾氏窥帘韩掾少，宓妃留枕魏玉才。,窥帘,器用部
清黄遵宪《逐客篇》,去者鹊绕树，居者燕巢幕。,燕巢幕,器用部
唐杜甫《寄岳州贾司马六丈巴州严八使君两阁老五十韵》,青蒲甘受戮，白发竟谁怜。,青蒲,器用部
宋苏拭《唐道人言天目山上俯视雷雨》,山头只作婴儿看，无限人间失著人。,失箸,器用部
唐白居易《和三月三十日四十韵》,莫空文举酒，强下何曾箸。,何曾箸,器用部
唐杜牧《河惶》,元载相公曾惜箸，宪宗皇帝亦留神。,借箸,器用部
宋李维《霜月》,荀炉残更换，湘瑟罢仍调。,荀炉,器用部
唐刘禹锡《九华山歌》,奇峰一见惊魂魄，意想洪炉始开辟。,洪炉,器用部
唐杜甫《过南岳人洞庭湖》,才淑随厮养，名贤隐煅炉。,隐煅炉,器用部
唐罗隐《邺城》,英雄亦到分香处，能共常人校几多？,分香,器用部
唐杜甫《七月一日题终明府水楼二首》之一,翛然欲下阴山雪，不去非无汉署香。,汉署香,器用部
唐白居易《奉和裴令公新成午桥庄绿野堂即事》,花妒谢家妓，兰偷荀令香。,荀令香,器用部
宋黄庭坚《酴醿》,汉宫娇额半涂黄，入骨浓熏贾女香。,贾女香,器用部
唐骆宾王《畴昔篇》,垂钓甘成白首翁，负薪何处逢知己？,负薪,器用部
唐白居易《读史》之五,买臣负薪日，妻亦弃如遗。,买臣负薪,器用部
唐骆宾王《帝京篇》,汲黯薪逾积，孙弘阁未开。,汲黯薪,器用部
清张茂稷《读史偶感》,李陵心事久风尘，三十年来岂卧薪！,卧薪,器用部
唐李商隐《失题》,拯溺休规步，防虞要徙薪。,徙薪,器用部
宋于石《夜烧松明火次韵黄养正》,爨下有蜡可代薪，笑我夜寒痴坐然。,蜡代薪,器用部
宋陈与义《送吕钦问监酒受代归》,以我千金帚，逢君万斛船。,千金帚,器用部
唐罗隐《南园题》,病怜王猛畚，愚笑隗嚣泥。,王猛畚,器用部
北齐邢邵《齐韦道逊晚春宴》,谁能千里外，独倚八行书。,八行书,器用部
唐李贺《始为奉礼忆昌谷山居》,犬书曾去洛，鹤病悔游秦。,犬书,器用部
宋晏殊《无题》,鱼书欲寄何由达，水远山长处处同。,鱼书,器用部
宋张元斡《九月一日与王季夷酌别为赋十六韵》,可同洪乔书，尽付浙江水。,洪乔书,器用部
唐崔国辅《送韩十四被鲁王推递往济南府》,梁王虽好士，不察狱中书。,狱中书,器用部
唐杜甫《秋日荆南送石首薛明诗》,岁满归凫舄，秋来把雁书。,雁书,器用部
唐钱起《送屈突司马充安西书记》,星飞庞统骥，箭发鲁连书。,鲁连书,器用部
北周庾信《夜听捣衣》,并结连枝缕，双穿长命针。,长命针,器用部
金元好问《论诗》之三,鸳鸯绣了从教看，莫把金针度与人。,金针,器用部
请赵翼《题间游草后》之一,共知殷浩宜高阁，偏伴陈登卧下床。,下床,器用部
唐李白《赠新平少年》,千金答漂母，万古共嗟称。,千金答漂母,器用部
唐杜甫《赠裴南部闻袁判官自来欲有按问》,人皆知饮水，公辈不偷金。,不偷金,器用部
唐杜甫《风雨舟中疾书三十六韵奉里湖南亲友》,应过数粒食，得近四知金。,四知金,器用部
金元好问《奚官牧马图息轩画》,曹韩画样出中秘，燕市死骨空千金。,死骨千金,器用部
唐李白《送鞠十少府》,我有延陵剑，君无陆贾金。,陆贾金,器用部
范椁《秋日集咏奉和潘李二使君八首》之四,题桥一字终何益，卖赋千金竟或无。,卖赋千金,器用部
唐韦庄《三用韵和薛先辈见寄》,遗恨虞卿壁，言依手布金。,季布金,器用部
南朝陈沈炯《长安少年行》,玉辇迎飞燕，金山赏邓通。,金山,器用部
唐周昙《咏史诗·春秋战国门·郭开》,秦袭邯郸岁月深，何人沾赠郭开金。,郭开金,器用部
唐贾至《燕歌行》,昔日燕山重贤士，黄金筑台从隗始。,黄金筑台,器用部
宋苏拭《送张嘉州》,归来还受一大钱，好意莫违黄发史。,一大钱,器用部
宋黄庭坚《次韵任道食荔支有感三首》之一,一钱不直程卫尉，万事称好司马公。,一钱不直,器用部
