allu_name,x_data,label
针毡,《晋书·杜锡传》：“（杜锡）性亮直忠烈，屡谏愍怀太子，言辞恳切，太子患之。后置针著锡常所坐处毡中，刺之流血。他日，太子问锡：向著何事？锡对：醉不知。太子洁之曰：“君喜诘人，何自作过也？”,器用部
青毡,《晋书。王献之传》：“（王献之）夜卧斋中，而有偷人入其室，盗物都尽。献之徐曰：偷儿，青毡我家旧物，可特置之。群偷惊走。”,器用部#人事部
传灯,《大般若经》卷四,器用部
半镜,唐孟棨《本事诗·情感》：“陈太子舍人徐德言之妻，后主叔宝之妹，封乐昌公主，才色冠绝。时陈政方乱，德言知不相保，谓其妻曰：以君之才容，国亡必入权豪之家，斯永绝矣。傥情缘未断，犹冀相见，宜有以信之。乃破一镜，人执其半，约曰：他日必以正月望日，卖于都市，我当在，即以是日访之。及陈亡，其妻果入越公杨素之家，宠嬖殊厚。德言流离辛苦，仅能至京。遂以正月望日访于都市。有苍头卖半镜者，大高其价，人皆笑之。德言直引至其居，设食，具言其故。出半镜以合之，乃题诗曰：镜与人俱去，镜归人不归，无复嫦娥影，空留明月辉。陈氏得诗，涕泣不食。素知之，怆然改容，即召德言，还其妻，仍厚遣之。闻者无不感叹。仍与德言、陈氏偕饮，令陈氏为诗，曰：今日何迁次，新官对旧官。笑啼俱不敢，方验作人难。遂与德言归江南，竟以终老。”,器用部#伦类部
秦镜,《西京杂记》卷三：“高祖初人咸阳宫，周行库府，金玉珍宝，不可称言。……有方镜，广四尺，高五尺九寸，表里有明。人直来照之，影则倒见；以手扪心而来，则见肠胃五脏，历然无硋；人有疾病在内，则掩心而照之，则知病之所在；又女子有邪心，则胆张心动。秦始皇常以照宫人，胆张心动者则杀之。”,器用部#政事部
玉台,《世说新语·假话》：“温公（峤）丧妇，从姑刘氏，家值乱离散，唯有一女，甚有姿慧，姑以属公觅婚。公密有自婚意，答云：佳婿难得，但如峤比云何？姑云：丧败之余，乞粗存活，便足慰吾余年，何敢希汝比！却后少日，公报姑云：已觅得婚处，门地粗可，婿身名宦，尽不减峤。因下玉镜台一枚。姑大喜。”,文明部#器用部
青藜杖,晋王嘉《拾遗记》卷六；“刘向于成帝之末，校书天禄阁，专精覃思。夜有老人，着黄衣，植青藜杖，登阁而进，见向暗中独坐诵书。老父乃吹杖端，烟然，因以见向。说开辟已前。向因受《洪范五行》之文，恐辞说繁广忘之，乃裂裳及绅，以记其言。至曙而去，向请问姓名。云：我是太一之精，天帝闻金卯之子有博学者，下而观焉。乃出怀中竹碟，有天文地图之书，余略授子焉。至向子歆，从向受其术，向亦不悟此人焉。”,九流部#文明部#器用部
失箸,《三国志·蜀志·先主传》：“是时曹公从容谓先主（刘备）曰：今天下英雄，唯使君与操耳。本初之徒，不足数也。先主方食，失匕著。”,人物部#器用部#人事部
借箸,《史记·留侯世家》：“汉王方食，曰：子房前！客有为我计桡楚权者。具以郦生语告于子房，曰：何如？良曰：谁为陛下画此计者？陛下事去矣！汉王曰：何哉？张良对曰：臣请藉前箸为大王筹之。”,器用部#武备部
洪炉,《庄子·大宗师）：“今一以天地为大炉，以造化为大冶，恶乎往而不可哉！”《抱朴子·勖学》：“鼓九阳之洪炉。”,器用部#天文部
荀令香,《太平御览》卷七三引晋习凿齿《襄阳记》：“荀令君（彧）至人家，坐处三日香。”,人物部#器用部
买臣负薪,《汉书·朱买臣传》：“（朱买臣）家贫，好读书，不治产业，常艾薪樵，卖以给食。担束薪，行且诵书。其妻亦负戴相随，数止买臣毋歌讴道中。买臣愈益疾歌，妻羞之，求去，买臣笑曰：我年五十当富贵。今已四十余矣。女（汝）苦日久，待我富贵报女功。妻恚怒曰：如公等，终饿死沟中耳，何能富贵？买臣不能留，即听去。其后，买臣独行歌道中，负薪墓间。”后果拜为会稽太守。,器用部#人事部
徙薪,《汉书·霍光传》：“客有过主人者，见其灶直突（烟囱），傍有积薪。客谓主人，更为曲突，远徙其薪，不者且有火患。主人嘿然不应。俄而家果失火，邻里共救之，幸而得息。于是杀牛置酒：谢其邻人，灼烂者在于上行，余各以功次坐，而不录言曲突者。人谓主人曰：乡使听客之言，不费牛酒，终亡火患。今论功而请宾，曲突徙薪亡恩泽，焦头烂额为上客耶？主人乃寤而请之。”,器用部#人体部
千金帚,（东观汉纪·光武帝纪》：“家有敝帚，享之千金。”,器用部#人事部
八行书,《后汉书·窦章传》李贤注引马融《与窦章书》：“孟陵奴来，赐书，见手迹，欢喜何量，见于面也。书虽两纸，纸八行，行七字。”,文明部#器用部
犬书,南朝梁任防《述异记》：“陆机少时，颇好游猎，在吴豪盛，客献快犬名日黄耳；机后仕洛，常将自随……机羁京师，久无家问，因戏语犬曰：我家绝无书信，汝能赍书驰取消息不？犬喜摇尾，作声应之。机试为书，盛以竹筒，系之犬颈，犬出驿路，疾走向吴……径至机家，口衔筒作声示之。机家开筒取书，看毕，犬又向人作声，如有所求；其家作答书内筒，复系大颈，犬既得答，仍驰还洛。计人程五旬，而犬往还才半月。”,动物部#器用部
鱼书,古乐府《饮马长城窟行》：“客从远方来，遗我双鲤鱼；呼儿烹鲤鱼，中有尺素书。”,动物部#器用部
雁书,《汉书·苏武传》：昭帝初年，“匈奴与汉和亲，汉求（苏）武等，匈奴诡言武死。后汉复使至匈奴，常惠请其守者与俱，得夜见汉使，具自陈道。教使者谓单于，言天子射上林中，得雁，足有系帛书，言武等在某泽中。使者大喜。如惠语以让单于。单于视左右而惊，谢汉使曰：武等实在。”,动物部#器用部#人事部
长命针,西京杂记》卷三：“戚夫人侍者贾佩兰，后出为扶风人段儒妻，说在宫内时……八月四日，出雕房北户，竹下围棋，胜者终年有福，负者终年疾病，取丝缕就北辰星求长命，乃免。”,器用部
金针,唐冯翊子《桂苑丛谈·史遗》：“（采娘）七夕夜陈香筵祈于织女。是夕梦云舆雨盖，蔽空驻车，命采娘曰：吾织女，祈何福？曰：愿丐巧耳。乃造一金针，长寸余，缀于纸上，置裙带中，令三日勿与，汝当奇巧。”,器用部
死骨千金,《战国策·燕策一》：“燕昭王收破燕，后即位，卑身厚币以招贤者，欲将以报仇，故往见郭隗先生……郭隗先生曰：臣闻古之君人，有以千金求千里马者，三年不能得。涓人言于君曰：“请求不”君遣之，三月得千里马。马已死，买其首五百金，反以报君。君大怒曰：“所求者生马，安事死马？而捐五百金？”涓人对曰：“死马且买之五百金，况生马乎？天下必以王为能市马，马今至矣！”于是不能期年，千里之马至者三。”,动物部#人物部#器用部
叉头钱,宋苏轼《答秦太虚七首》之四：“初到黄，廪入既绝，人口不少，私甚忧之。但痛自节俭，日用不得过百五十，每月朔便取四千五百钱，断为三十块，挂屋梁卜，平日用画叉挑取一块，即藏去叉，仍以大竹筒别贮用不尽者，以待宾客；此贾耘老法也。”,器用部#人事部
杖头钱,《世说新语·任诞》：“阮宣子常步行，以百钱挂杖头，至酒店，便独酣畅，虽当世贵盛不肯诣也。”,器用部
阿堵,《世说新语·规箴》：“王夷甫雅尚玄远，常嫉其妇贪浊，口未尝言钱字。妇欲试之，令婢以钱绕床不得行，夷甫晨起，见钱阂行，呼婢曰：举却阿堵物。”,器用部
良玉三日烧,《吕氏春秋·士容论·士容》：“故君子之容，纯乎其若钟山之玉，桔乎其若陵上之木。”高诱注：“钟山之玉，燔以炉炭，三日三夜，色泽不变。”,器用部#人事部
和氏玉,《韩非子·和氏》：“楚人和氏得玉璞楚山中，奉而献之厉王。厉王使玉人相之，玉人曰：石也。王以和为诳，而刖其左足。及厉王薨，武王即位，和又奉其璞而献之武王。武王使玉人相之，又曰：石也。王又以和为诳，而刖其右足。武王薨，文王即位，和乃抱其璞而哭于楚山之下，三日三夜，泪尽而继之以血。王闻之，使人问其故，曰：天下之刖者多矣，子奚哭之悲也丶和曰：吾非悲刖也，悲夫宝玉而题之以石，贞士而名之以诳，此吾所以悲也。王乃使玉人理其璞而得宝焉，遂命日“和氏之壁。”,人物部#器用部#人事部#地理部#伦类部
埋玉,《世说新语·伤逝》：“庾文康亡，何扬州临葬云：埋玉树著土中，使人情何能已已！”,植物部#器用部
汉皋佩,汉刘向《列仙传·江妃二女》：“江妃二女者，不知何所人也。出游于江汉之湄，逢郑交甫。见而悦之，不知其神人也。谓其仆曰：我欲下，请其佩。……（二女）遂手解佩与交甫。交甫悦受而怀之中当心。趋去数十步，视佩，空怀无佩。顾二女，忽然不见。”,九流部#人物部#器用部
澹台璧,晋张华《博物志》卷七：“澹台子羽渡河，赍千金之璧于河，河伯欲之，至阳侯波起，两鲛挟船，子羽左掺璧，右操剑，击鲛皆死。既渡，三投璧于河伯，河伯跃而归之，子羽毁而去。”,器用部#人事部
合浦珠,《后汉书·孟尝传》：孟尝“迁合浦太守。郡不产谷实，而海出珠宝，与交阯比境，常通商贩，贸籴粮食。先时宰守并多贪秽，诡人采求，不知纪极，珠遂渐徙于交阯郡界。于是行旅不至，人物无资，贫者饿死于道。尝到官，革易前敝，求民病利。曾未逾岁，去珠复还，百姓皆反其业，商货流通，称为神明。”,器用部#政事部
隋侯珠,晋干宝《搜神记》卷二十：“隋县溠水侧，有断蛇丘，隋侯出行，见大蛇被伤中断，疑其灵异，使人以药封之，蛇乃能走，因号其处断蛇丘。岁余，蛇衔明珠以报之。珠盈径寸，纯白，而夜有光明，如月之照，可以烛室，故谓之隋侯珠。亦曰灵蛇珠，又日明月珠。丘南有隋季良大夫池。”,动物部#器用部
鹑衣,《荀子·大略》：“子夏家贫，衣若县鹑。人曰：子何不让？曰：诸侯之骄我者，吾不为臣；大夫之骄我者，吾不复见。”,器用部#人事部
范叔袍,《史记·范睢蔡泽列传》：范睢先事魏中大夫须贾，因辞谢齐襄王的邀请，反受须贾怀疑，被魏相舍人毒打，几死，后贿赂看守而逃出。于是改名张禄，入秦为相。须贾出使秦国，范睢装扮成穷人会见他。“须贾意哀之，留与坐饮食，曰：范叔一寒如此哉！乃取其一绨袍以赐之。”后须贾知范睢是秦相，便肉袒请罪，范睢亦因须贾有绨袍之赠，未加害于他。,人事部#器用部#伦类部
负薪裘,《论衡·书虚》：“延陵季子出游，见路有遗金。当夏五月，有披裘而薪者。季子呼薪者曰：取彼地金来！薪者投镰于地，瞑目拂手而言曰：何子居之高，视之下，仪貌之壮，语言之野也！吾当夏五月，披裘而薪，岂取金者哉！季子谢之，请问姓字。薪者曰：子皮相之士也，何足语姓名！遂去不顾。”,人物部#器用部#人事部
季子裘,《战国策·秦策一》：苏秦（字季子）“说秦王书十上而说不行。黑貂之裘敝，黄金百斤尽，资用泛绝，去秦而归。赢膝（裹着绑腿布）履矫（穿着草鞋），负书担橐，形容枯槁，面目犁黑，状有归色。”,器用部#人事部
晏裘,《礼记·檀弓下》：“晏子一狐裘，三十年。”,器用部#人事部
羊欣白练裙,《宋书·羊欣传》：“（羊）欣时年十二，时王献之为吴兴太守，甚知爱之。献之尝夏月入县，欣著新绢裙昼寝，献之书裙数幅而去。欣本工书，因此弥善。”,文明部#器用部#人事部
缟带,《左传·襄公二十九年》：吴公子礼“聘于郑，见子产，如旧相识。与之缟带，子产献纻衣焉。”,器用部#伦类部
辽东帽,《三国志·魏志·管宁传》：“（管）宁常著皂帽、布襦袴、布裙，随时单复，出人闺庭，能自任杖，不须扶持。四时祠祭，辄自力强，改加衣服，著絮巾，故在辽东所有白布单衣，亲荐馔馈，跪拜成礼。”,器用部#人事部
孟嘉帽,《晋书·孟嘉传》：“（孟嘉）为征西桓温参军，温甚重之。九月九日。温燕龙山，僚佐毕集。时佐吏并著戎服，有风至，吹（孟）嘉帽堕落，嘉之不觉。温使左右勿言，欲观其举止。嘉良久如厕，温令取还之，命孙盛作文嘲嘉，著嘉坐处。嘉还见，即答之，其文甚美，四坐嗟叹。”,人物部#器用部#天文部#人事部#地理部
